"ability_spore","ability_spore_prob","oxygen_growth","oxygen_growth_prob","oxygen_obligate","oxygen_obligate_prob","oxygen_microaerophile","oxygen_microaerophile_prob","oxygen_facultative","oxygen_facultative_prob","gram","gram_prob","is_motile","is_motile_prob","biosafety","biosafety_prob","file"
TRUE,0.988186563856063,"aerobe",0.964386111633767,"obligate.aerobe",0.989475965499878,FALSE,0.888265329944712,"facultative.anaerobe",0.992840971309378,"positive",0.999620426560392,FALSE,0.986563155164088,1,0.994845383430961,"1003195.37.fasta"
TRUE,0.988426571605143,"aerobe",0.980817738515509,"obligate.aerobe",0.993652939796448,FALSE,0.88367490013343,"facultative.anaerobe",0.99562807322463,"positive",0.999581536971207,FALSE,0.986085308799373,1,0.952070147681073,"1003195.38.fasta"
FALSE,0.986846546300296,"aerobe",0.817975904532008,"obligate.aerobe",0.919830832216475,FALSE,0.93923762614156,"facultative.aerobe",0.116338096296246,"negative",0.840716564123783,TRUE,0.628070951686124,1,0.929954549930164,"1003237.3.fasta"
TRUE,0.828339780818152,"aerobe",0.790355992183008,"obligate.aerobe",0.911769062280655,FALSE,0.886702123120642,"facultative.aerobe",0.122597709917341,"variable",0.702030757176725,TRUE,0.680746166386354,1,0.814222668658712,"1004261.3.fasta"
FALSE,0.990558532929313,"aerobe",0.986563353441559,"obligate.aerobe",0.995159900188446,FALSE,0.984238868546364,"facultative.anaerobe",0.914635271467927,"negative",0.983030177864148,TRUE,0.522719462904921,1,0.990687406857091,"1004279.8.fasta"
FALSE,0.997807808027073,"aerobe",0.948469503340783,"obligate.aerobe",0.983845124642054,FALSE,0.967172248800982,"facultative.aerobe",0.112126553401995,"negative",0.962732175771429,TRUE,0.748482027539143,2,0.990871998301723,"1004326.3.fasta"
TRUE,0.531493285270284,"aerobe",0.689919845845018,"obligate.aerobe",0.885358174641927,TRUE,0.255563196785714,"facultative.aerobe",0.130211262456322,"variable",0.593955137653949,TRUE,0.474094283648642,2,0.586359910797655,"1005941.3.fasta"
FALSE,0.839183635715593,"aerobe",0.898847096197032,"obligate.aerobe",0.962130260467529,FALSE,0.920703501340711,"facultative.anaerobe",0.943252231757406,"positive",0.976112033964452,FALSE,0.733885350685861,1,0.985672407032761,"1005944.5.fasta"
TRUE,0.41517305015215,"aerobe",0.946628492747075,"obligate.aerobe",0.983369541168213,FALSE,0.924964959578134,"facultative.anaerobe",0.958731855731999,"positive",0.994385225242009,FALSE,0.902355648892895,1,0.956701567223999,"1005945.6.fasta"
FALSE,0.982846079166529,"aerobe",0.930593207805328,"obligate.aerobe",0.955320060253143,FALSE,0.947584285709287,"facultative.aerobe",0.154280640950169,"negative",0.841829800922767,TRUE,0.590322197147007,3,0.827076051929707,"1005995.3.fasta"
FALSE,0.989539043483306,"aerobe",0.871828963355877,"obligate.aerobe",0.825394555926323,FALSE,0.942158997365209,"facultative.aerobe",0.147245613045992,"negative",0.895448195722418,TRUE,0.568403793986125,3,0.959472576635969,"1005995.4.fasta"
FALSE,0.978353516769276,"aerobe",0.933466711892136,"obligate.aerobe",0.809663958847523,FALSE,0.982236149338239,"facultative.aerobe",0.119464198907245,"negative",0.947368577579327,TRUE,0.668837150761367,2,0.306587859203941,"1005996.3.fasta"
FALSE,0.999383737237848,"aerobe",0.810855158913592,"obligate.aerobe",0.624662852287292,FALSE,0.991282602639161,"facultative.aerobe",0.134527144518665,"negative",0.993959081447328,TRUE,0.84589453818673,2,0.770739555358887,"1005999.12.fasta"
FALSE,0.996863394618851,"aerobe",0.80464788462416,"obligate.aerobe",0.665938627719879,FALSE,0.979508362522836,"facultative.aerobe",0.13734500609026,"negative",0.984054763473891,TRUE,0.789131250592754,3,0.893982451040034,"1005999.13.fasta"
FALSE,0.995462904484635,"aerobe",0.957490881777006,"obligate.aerobe",0.971576641003291,FALSE,0.977415057489915,"facultative.aerobe",0.129520115186448,"negative",0.972341371391895,TRUE,0.672402127331269,3,0.917196315370237,"1006000.3.fasta"
FALSE,0.956771679189712,"aerobe",0.936530491056532,"obligate.aerobe",0.935784190893173,FALSE,0.976399635563307,"facultative.aerobe",0.112843092216812,"negative",0.882793151456666,TRUE,0.676363430034687,2,0.796720178503739,"1006003.13.fasta"
FALSE,0.992396833975129,"aerobe",0.929219751421594,"obligate.aerobe",0.917334471430097,FALSE,0.962862980701252,"facultative.aerobe",0.144286609745669,"negative",0.933378039700422,TRUE,0.726525240460138,2,0.028284065705493,"1006003.3.fasta"
FALSE,0.997094758638238,"aerobe",0.899829317567008,"obligate.aerobe",0.828064481417338,FALSE,0.979026384388888,"facultative.aerobe",0.166183596007511,"negative",0.972008239229783,TRUE,0.704218148410961,3,0.861259603657549,"1006003.7.fasta"
FALSE,0.995294049061908,"aerobe",0.960197156581351,"obligate.aerobe",0.972036530574163,FALSE,0.981765882942774,"facultative.anaerobe",0.910540806764858,"negative",0.982979189459604,TRUE,0.670440086549621,2,0.692468015771163,"1006004.4.fasta"
FALSE,0.891387706413187,"anaerobe",0.841160929614988,"obligate.anaerobe",0.852433562278748,TRUE,0.2872238019825,"facultative.anaerobe",0.915817003929812,"positive",0.75412109622491,FALSE,0.790057332948229,2,0.73259356983921,"1006155.5.fasta"
FALSE,0.891387706413187,"anaerobe",0.841160929614988,"obligate.anaerobe",0.852433562278748,TRUE,0.2872238019825,"facultative.anaerobe",0.915817003929812,"positive",0.75412109622491,FALSE,0.790057332948229,2,0.73259356983921,"1006155.6.fasta"
FALSE,0.891387706413187,"anaerobe",0.841160929614988,"obligate.anaerobe",0.852433562278748,TRUE,0.2872238019825,"facultative.anaerobe",0.915817003929812,"positive",0.75412109622491,FALSE,0.790057332948229,2,0.73259356983921,"1006155.7.fasta"
FALSE,0.891387706413187,"anaerobe",0.841160929614988,"obligate.anaerobe",0.852433562278748,TRUE,0.2872238019825,"facultative.anaerobe",0.915817003929812,"positive",0.75412109622491,FALSE,0.790057332948229,2,0.73259356983921,"1006155.8.fasta"
FALSE,0.999159503497697,"anaerobe",0.564546875779264,"obligate.anaerobe",0.769016772508621,FALSE,0.977847722859053,"facultative.aerobe",0.122485213873653,"negative",0.980086556268809,TRUE,0.69755475847309,2,0.228572908200716,"1006623.3.fasta"
TRUE,0.382982210538517,"aerobe",0.990962432345424,"obligate.aerobe",0.998850464820862,FALSE,0.938826572032544,"facultative.anaerobe",0.954316021897348,"positive",0.953467737808792,FALSE,0.75879642759366,1,0.852222643202828,"1007092.3.fasta"
TRUE,0.737826436019171,"anaerobe",0.754870736700196,"obligate.anaerobe",0.909821351369222,FALSE,0.987640269613084,"facultative.anaerobe",0.90523653266902,"variable",0.508795346090854,TRUE,0.675020873102179,1,0.756726332662781,"1007096.3.fasta"
TRUE,0.811448816921957,"aerobe",0.708368793058829,"obligate.aerobe",0.737676852941513,FALSE,0.899453241825926,"facultative.anaerobe",0.964725524059815,"positive",0.972927140676098,FALSE,0.933955835700399,1,0.981351796621583,"1007098.3.fasta"
FALSE,0.99819858069306,"aerobe",0.906162775942911,"obligate.aerobe",0.967497020959854,FALSE,0.977716412344893,"facultative.aerobe",0.118882433527957,"negative",0.98015047170038,TRUE,0.901494021657638,1,0.988652069432332,"1007099.4.fasta"
FALSE,0.998842459106257,"aerobe",0.912215451197693,"obligate.aerobe",0.947469756007195,FALSE,0.973607993896622,"facultative.aerobe",0.115540007961007,"negative",0.99463972859095,TRUE,0.841069529347178,2,0.968840385738172,"1007105.3.fasta"
FALSE,0.969309262952967,"aerobe",0.973403174093576,"obligate.aerobe",0.981636243207114,FALSE,0.977378418590942,"facultative.aerobe",0.2002075087517,"negative",0.9456503330288,TRUE,0.508863927134784,2,0.101817903662087,"1007511.4.fasta"
TRUE,0.588105316058064,"anaerobe",0.949513334377786,"obligate.anaerobe",0.872823804616928,FALSE,0.869228477543344,"facultative.anaerobe",0.941020580590016,"variable",0.539217231664464,TRUE,0.633545210163166,2,0.845793623673288,"100886.347.fasta"
FALSE,0.99960938512705,"anaerobe",0.542622876351941,"obligate.aerobe",0.652788877487183,TRUE,0.302631618758487,"facultative.aerobe",0.12367135000568,"negative",0.871846978563134,FALSE,0.754920565562313,3,0.976130809389428,"1009464.3.fasta"
FALSE,0.999286295832222,"aerobe",0.890767522269942,"obligate.aerobe",0.916510590485164,FALSE,0.980930510643465,"facultative.aerobe",0.139097475054701,"negative",0.993523473041315,TRUE,0.907354868841278,2,0.0117016232999644,"1009852.10.fasta"
FALSE,0.999569646841658,"aerobe",0.785119652499903,"obligate.aerobe",0.860891461372375,FALSE,0.98553748744786,"facultative.aerobe",0.125448714025261,"negative",0.99587522611819,TRUE,0.88725431882928,2,0.0414845853819885,"1009852.3.fasta"
FALSE,0.976930223884111,"aerobe",0.559875701320124,"obligate.aerobe",0.580196047822634,FALSE,0.933493162049709,"facultative.aerobe",0.120684562737571,"negative",0.9497773910063,FALSE,0.763180848499753,2,0.848962917662504,"1010.5.fasta"
FALSE,0.995826661857827,"anaerobe",0.524613652433908,"obligate.anaerobe",0.530746345718702,FALSE,0.916379049522707,"facultative.aerobe",0.127776319234344,"negative",0.963661948907883,FALSE,0.79846702481249,2,0.987766742706299,"1010.7.fasta"
FALSE,0.991293713738706,"aerobe",0.952705887041936,"obligate.aerobe",0.977204253276189,FALSE,0.962887659832299,"facultative.aerobe",0.139119765320833,"negative",0.894740508395773,TRUE,0.443327811271989,1,0.908866921429288,"1010610.3.fasta"
TRUE,0.607213840371852,"anaerobe",0.483221435841106,"obligate.aerobe",0.679812304675579,TRUE,0.179158537749976,"facultative.anaerobe",0.916681067404446,"positive",0.490343264013625,TRUE,0.544261359037335,2,0.89630611319291,"101070.3.fasta"
FALSE,0.99214008118692,"aerobe",0.902429580781964,"obligate.aerobe",0.948244435446603,FALSE,0.894914776328488,"facultative.aerobe",0.144443072007992,"negative",0.947744321588534,FALSE,0.834814420629835,2,0.689421187666126,"101383.4.fasta"
FALSE,0.994548654204793,"aerobe",0.920114451302944,"obligate.aerobe",0.964382827281952,FALSE,0.918056408500454,"facultative.aerobe",0.110822045305756,"negative",0.99304793488217,FALSE,0.81463808155774,1,0.922485795874257,"1014.5.fasta"
FALSE,0.996900511319593,"aerobe",0.777178877141389,"obligate.aerobe",0.824665606021881,TRUE,0.170272282700166,"facultative.aerobe",0.146634943195695,"negative",0.979218807675037,FALSE,0.808438994919315,2,0.877972100910388,"1015.4.fasta"
FALSE,0.998097490270944,"aerobe",0.775983590845378,"obligate.aerobe",0.884649557726724,FALSE,0.991522763068297,"facultative.aerobe",0.109502744405081,"negative",0.996271449021861,TRUE,0.915231183160449,1,0.993073594369845,"101564.8.fasta"
FALSE,0.988631118061226,"aerobe",0.962241289912069,"obligate.aerobe",0.969260439276695,FALSE,0.959513571400547,"facultative.aerobe",0.151224779143655,"negative",0.77996307233675,TRUE,0.59744043513013,2,0.159472103704486,"101571.350.fasta"
FALSE,0.985185886175407,"aerobe",0.964180686553897,"obligate.aerobe",0.976007257898649,FALSE,0.955616724116466,"facultative.aerobe",0.125133330963243,"negative",0.77611410686791,TRUE,0.602509362080347,2,0.452355389009442,"101571.351.fasta"
TRUE,0.897799740549767,"aerobe",0.732881170048163,"obligate.aerobe",0.84544716278712,FALSE,0.90194269190523,"facultative.anaerobe",0.921254129376119,"variable",0.712973510891522,TRUE,0.74708648100634,1,0.710135623362615,"1017270.4.fasta"
TRUE,0.939270574920158,"aerobe",0.860928446919606,"obligate.aerobe",0.830751806497574,FALSE,0.955989976757749,"facultative.anaerobe",0.919905889421625,"variable",0.711490381497348,TRUE,0.851987559748277,1,0.949113952434658,"1017273.7.fasta"
TRUE,0.939270574920158,"aerobe",0.860928446919606,"obligate.aerobe",0.830751806497574,FALSE,0.955989976757749,"facultative.anaerobe",0.919905889421625,"variable",0.711490381497348,TRUE,0.851987559748277,1,0.949113952434658,"1017273.8.fasta"
TRUE,0.834320721806491,"aerobe",0.946549129465665,"obligate.aerobe",0.942072610060374,FALSE,0.978796865802605,"facultative.anaerobe",0.944202076022245,"variable",0.458469554308367,TRUE,0.761337673830955,1,0.679121620527426,"1017277.4.fasta"
FALSE,0.979559637616761,"aerobe",0.857724306568104,"obligate.aerobe",0.745297253131866,FALSE,0.962382260825322,"facultative.anaerobe",0.928801869931441,"negative",0.71921135975479,TRUE,0.483695546829675,1,0.995786007013941,"1017351.3.fasta"
FALSE,0.979559637616761,"aerobe",0.857724306568104,"obligate.aerobe",0.745297253131866,FALSE,0.962382260825322,"facultative.anaerobe",0.928801869931441,"negative",0.71921135975479,TRUE,0.483695546829675,1,0.995786007013941,"1017351.4.fasta"
FALSE,0.979559637616761,"aerobe",0.857724306568104,"obligate.aerobe",0.745297253131866,FALSE,0.962382260825322,"facultative.anaerobe",0.928801869931441,"negative",0.71921135975479,TRUE,0.483695546829675,1,0.995786007013941,"1017351.5.fasta"
FALSE,0.99648441876353,"aerobe",0.6233889386111,"obligate.aerobe",0.61987492442131,FALSE,0.899678034591883,"facultative.aerobe",0.148992787544168,"negative",0.929669260531386,FALSE,0.851854678168739,2,0.942202568054199,"1018.112.fasta"
FALSE,0.99648441876353,"aerobe",0.6233889386111,"obligate.aerobe",0.61987492442131,FALSE,0.899678034591883,"facultative.aerobe",0.148992787544168,"negative",0.929669260531386,FALSE,0.851854678168739,2,0.942202568054199,"1018.113.fasta"
FALSE,0.99648441876353,"aerobe",0.6233889386111,"obligate.aerobe",0.61987492442131,FALSE,0.899678034591883,"facultative.aerobe",0.148992787544168,"negative",0.929669260531386,FALSE,0.851854678168739,2,0.942202568054199,"1018.114.fasta"
FALSE,0.99592134891556,"aerobe",0.762660290530473,"obligate.aerobe",0.815434038639069,TRUE,0.144694344621737,"facultative.aerobe",0.158388514034193,"negative",0.941371781495202,FALSE,0.846518996408442,2,0.789247136366995,"1018.115.fasta"
FALSE,0.99648441876353,"aerobe",0.6233889386111,"obligate.aerobe",0.61987492442131,FALSE,0.899678034591883,"facultative.aerobe",0.148992787544168,"negative",0.929669260531386,FALSE,0.851854678168739,2,0.942202568054199,"1018.116.fasta"
FALSE,0.99592134891556,"aerobe",0.762660290530473,"obligate.aerobe",0.815434038639069,TRUE,0.144694344621737,"facultative.aerobe",0.158388514034193,"negative",0.941371781495202,FALSE,0.846518996408442,2,0.789247136366995,"1018.117.fasta"
FALSE,0.999433690142159,"aerobe",0.615357091135835,"obligate.aerobe",0.762450774510702,FALSE,0.9271634685258,"facultative.anaerobe",0.926186753333374,"negative",0.967804562259212,FALSE,0.795866742474089,1,0.550083717976706,"1019.49.fasta"
FALSE,0.994170599164699,"aerobe",0.925418728258505,"obligate.aerobe",0.92116824388504,TRUE,0.151463060527646,"facultative.anaerobe",0.968902621394748,"negative",0.950597555798167,FALSE,0.67449151070993,1,0.995565497528564,"102.4.fasta"
FALSE,0.993791409063103,"aerobe",0.969020377469448,"obligate.aerobe",0.990380668640137,FALSE,0.970525992227192,"facultative.anaerobe",0.939066415082396,"negative",0.997224713124552,FALSE,0.734910626664864,1,0.999901810385715,"102.8.fasta"
FALSE,0.969115806903864,"anaerobe",0.56842130647774,"obligate.aerobe",0.739216089248657,TRUE,0.355521953419498,"facultative.anaerobe",0.905998665054484,"negative",0.754068941161113,FALSE,0.777302046669918,2,0.727498857598556,"102618.3.fasta"
FALSE,0.996559979181507,"anaerobe",0.489453378430857,"obligate.aerobe",0.616867482662201,TRUE,0.584157892716008,"facultative.anaerobe",0.921585191762827,"negative",0.943793845662608,FALSE,0.805416487035233,2,0.841613016630474,"102618.7.fasta"
FALSE,0.999745403836218,"anaerobe",0.453870423473564,"obligate.aerobe",0.54903606325388,FALSE,0.888269618363027,"facultative.anaerobe",0.968255533644293,"negative",0.91986400161345,TRUE,0.522354004732037,2,0.408754502472125,"1027273.5.fasta"
FALSE,0.999410723238333,"aerobe",0.611393816154943,"obligate.aerobe",0.526886504143476,FALSE,0.989950508188616,"facultative.aerobe",0.15990576943719,"negative",0.992311370013089,TRUE,0.864880471896242,2,0.434988561429476,"1027360.4.fasta"
FALSE,0.958442350161381,"aerobe",0.883502796683263,"obligate.aerobe",0.765639134815761,FALSE,0.969470085604835,"facultative.aerobe",0.132412768925081,"negative",0.858353938726419,TRUE,0.645416197213759,3,0.544420673528421,"1028307.3.fasta"
FALSE,0.985342272300961,"aerobe",0.728261729242418,"obligate.aerobe",0.862153738737106,TRUE,0.264169886661127,"facultative.anaerobe",0.90544617572401,"negative",0.71016044670106,FALSE,0.664742229425997,2,0.488308680684943,"102862.13.fasta"
FALSE,0.99591520774827,"aerobe",0.753578705785574,"obligate.aerobe",0.933081552386284,TRUE,0.410532252225628,"facultative.anaerobe",0.922428233902452,"negative",0.884393608792267,FALSE,0.666695113448741,2,0.475740194320679,"102862.7.fasta"
FALSE,0.988068506900722,"aerobe",0.98151115137826,"obligate.aerobe",0.98792552947998,FALSE,0.976544450416369,"facultative.aerobe",0.154074166559081,"negative",0.949434470468448,TRUE,0.546019708528806,2,0.194896095677426,"1028742.5.fasta"
FALSE,0.958351396361858,"aerobe",0.750944639235527,"obligate.aerobe",0.828921965190342,FALSE,0.961095518074843,"facultative.aerobe",0.119839217339838,"negative",0.873635948404557,FALSE,0.774295481467822,2,0.192486669784202,"1028743.3.fasta"
FALSE,0.993832648341043,"aerobe",0.986696275746053,"obligate.aerobe",0.995835661888123,FALSE,0.986996544359047,"facultative.aerobe",0.130003816253154,"negative",0.981338084641467,TRUE,0.419215436936916,1,0.879979685471274,"1028800.16.fasta"
FALSE,0.992572595394701,"aerobe",0.947341203471575,"obligate.aerobe",0.962554607126448,FALSE,0.97098528669789,"facultative.aerobe",0.160097273939395,"negative",0.935266209543387,TRUE,0.570866673583178,2,0.664633622643543,"1028800.3.fasta"
FALSE,0.994912340562376,"aerobe",0.923061038468199,"obligate.aerobe",0.952951654791832,FALSE,0.981070064210528,"facultative.aerobe",0.14622767153814,"negative",0.977755546722898,TRUE,0.836325364509877,2,0.293742211241471,"1029756.8.fasta"
FALSE,0.97831199534738,"anaerobe",0.819039734486431,"obligate.anaerobe",0.891435583432515,FALSE,0.883183717382402,"facultative.aerobe",0.11906976306014,"variable",0.444177475992136,FALSE,0.764161951564807,2,0.585624159428111,"1030842.4.fasta"
FALSE,0.963488833974197,"aerobe",0.7662335233028,"obligate.aerobe",0.953108787536621,TRUE,0.162672318776931,"facultative.anaerobe",0.927870401179024,"negative",0.958747762854224,FALSE,0.664028227170389,2,0.391370321574964,"1031536.3.fasta"
FALSE,0.998831397918471,"aerobe",0.913745039853572,"obligate.aerobe",0.967719882726669,FALSE,0.9310466023244,"facultative.aerobe",0.108615205197569,"negative",0.963543314741708,TRUE,0.632132643435613,1,0.890092755742776,"1031538.3.fasta"
FALSE,0.998274880108171,"aerobe",0.849637791813164,"obligate.aerobe",0.914540722966194,FALSE,0.923689972888613,"facultative.anaerobe",0.906994932287672,"negative",0.966899493911076,TRUE,0.649074791770322,1,0.549148557975226,"1031538.4.fasta"
FALSE,0.977086455294788,"aerobe",0.67037489368233,"obligate.aerobe",0.865340411663055,TRUE,0.183442628420497,"facultative.anaerobe",0.930383244640876,"negative",0.951226074787808,FALSE,0.601142559806464,2,0.228150217156661,"1031542.11.fasta"
FALSE,0.983480956582039,"aerobe",0.793376515701821,"obligate.aerobe",0.917518377304077,TRUE,0.367590456942203,"facultative.anaerobe",0.921334782088427,"negative",0.908766950874427,FALSE,0.641844611649165,2,0.572799080296567,"1031542.12.fasta"
FALSE,0.987772347419983,"aerobe",0.664420392089897,"obligate.aerobe",0.855113089084625,TRUE,0.184080205059138,"facultative.anaerobe",0.957117434912159,"negative",0.973431162990774,TRUE,0.417100501038726,2,0.440798257526599,"1031564.3.fasta"
FALSE,0.99647254651811,"aerobe",0.841048336620345,"obligate.aerobe",0.901517709096273,FALSE,0.966300858767257,"facultative.aerobe",0.112649541137687,"negative",0.982692063575524,TRUE,0.863209635250943,2,0.204277406659043,"1031594.3.fasta"
FALSE,0.991840705568481,"anaerobe",0.54703644321608,"obligate.aerobe",0.534607350826263,TRUE,0.565899857733786,"facultative.anaerobe",0.90488945513504,"negative",0.900839697234218,FALSE,0.760418339111509,3,0.509269605815569,"1031742.3.fasta"
FALSE,0.988654470028033,"anaerobe",0.661321601575301,"obligate.anaerobe",0.517514526844025,FALSE,0.92112576290155,"facultative.aerobe",0.168206135951023,"negative",0.819758099334276,FALSE,0.776651765346212,2,0.585388836107756,"1031746.3.fasta"
FALSE,0.995785749177196,"anaerobe",0.517611017602698,"obligate.anaerobe",0.550977826118469,FALSE,0.89605434822401,"facultative.aerobe",0.151404658293464,"negative",0.953109768719641,FALSE,0.77429627998722,2,0.551997435720343,"1031752.3.fasta"
FALSE,0.986943526403539,"anaerobe",0.832332354031238,"obligate.anaerobe",0.681944489479065,TRUE,0.326329714470208,"facultative.aerobe",0.152289456046105,"negative",0.581575025157098,FALSE,0.824495252681507,2,0.332777073508815,"1031753.3.fasta"
FALSE,0.992018381020811,"aerobe",0.705565144544181,"obligate.aerobe",0.619354069232941,FALSE,0.909164447969137,"facultative.anaerobe",0.9156002277818,"negative",0.923563017565741,FALSE,0.645595199962629,1,0.919813227365253,"1031920.3.fasta"
FALSE,0.991755507633659,"aerobe",0.603545785671088,"obligate.aerobe",0.645581185817719,FALSE,0.943980949628042,"facultative.anaerobe",0.896874203689006,"negative",0.973347000072105,TRUE,0.413014454115511,1,0.785216032588056,"1032066.3.fasta"
FALSE,0.9993150708855,"anaerobe",0.671812778139935,"obligate.anaerobe",0.922171413898468,FALSE,0.942139494724531,"facultative.anaerobe",0.931568836555326,"negative",0.868586477223279,FALSE,0.690444150777423,2,0.589736336155942,"1032067.3.fasta"
FALSE,0.983126927835856,"aerobe",0.91447024840723,"obligate.aerobe",0.981166660785675,TRUE,0.145357906219241,"facultative.anaerobe",0.936335016665186,"negative",0.853426244018452,FALSE,0.656655106874665,1,0.944292105493092,"1032070.4.fasta"
FALSE,0.961174177671387,"aerobe",0.857556103964949,"obligate.aerobe",0.972626090049744,FALSE,0.891861517143849,"facultative.anaerobe",0.932477590792987,"negative",0.940673127787332,FALSE,0.625440617349031,1,0.99402908058807,"1032070.5.fasta"
FALSE,0.960654054826029,"aerobe",0.792396564229372,"obligate.aerobe",0.863378862539927,FALSE,0.877454665944141,"facultative.anaerobe",0.940807612784685,"negative",0.890549219949079,TRUE,0.420148901945532,2,0.342076820239686,"1032238.5.fasta"
FALSE,0.982897507191874,"aerobe",0.884460565841118,"obligate.aerobe",0.976838439702988,FALSE,0.895947675020142,"facultative.anaerobe",0.957826592509986,"negative",0.991816761780197,TRUE,0.602320884207546,1,0.916850324531248,"1032238.6.fasta"
FALSE,0.978181890974783,"aerobe",0.664369804363934,"obligate.aerobe",0.875466525554657,FALSE,0.963302253032625,"facultative.anaerobe",0.937891620268336,"negative",0.981549931322241,FALSE,0.627245324297795,1,0.990724254499676,"1032239.3.fasta"
FALSE,0.929020776234287,"aerobe",0.675439266714464,"obligate.aerobe",0.866499006748199,FALSE,0.925220915408505,"facultative.anaerobe",0.93473028916457,"negative",0.942480104735144,TRUE,0.461000171292634,1,0.860702110378501,"1032239.4.fasta"
FALSE,0.974460243796093,"anaerobe",0.538080097758832,"obligate.aerobe",0.706833124160767,FALSE,0.947772690415127,"facultative.anaerobe",0.95757255005542,"negative",0.966619566182304,TRUE,0.410526041247873,1,0.991356480943794,"1032239.5.fasta"
FALSE,0.967014837661797,"aerobe",0.739298469598285,"obligate.aerobe",0.831266343593597,FALSE,0.894755037624511,"facultative.anaerobe",0.916741553000106,"negative",0.895859148235604,TRUE,0.433999693642878,1,0.783862504975364,"1032240.3.fasta"
FALSE,0.956979729218,"aerobe",0.826751285359125,"obligate.aerobe",0.943815112113953,FALSE,0.952571219702124,"facultative.anaerobe",0.944989689288596,"negative",0.978851530398899,TRUE,0.431363030095388,1,0.973573094594461,"1032240.8.fasta"
